answer,pct,pollster,methodology,population,population_full,sample_size,numeric_grade,pollscore,party,transparency_score,end_date
Trump,43.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,REP,7,11/19/23
Biden,31.8,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,DEM,7,11/19/23
Trump,44.3,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,REP,7,11/19/23
Biden,27.7,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,DEM,7,11/19/23
Trump,42.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,REP,7,11/19/23
Kennedy,8.8,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,IND,7,11/19/23
Biden,29.8,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,DEM,7,11/19/23
Trump,43.1,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,REP,7,11/19/23
Kennedy,8.9,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,IND,7,11/19/23
Biden,27.8,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,DEM,7,11/19/23
Trump,42.8,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,REP,7,11/19/23
Kennedy,9.5,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,IND,7,11/19/23
West,1,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,IND,7,11/19/23
Stein,1.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1352,1.1,0.2,GRE,7,11/19/23
Biden,29.9,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,DEM,7,11/19/23
Trump,44,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,REP,7,11/19/23
Kennedy,9.5,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,IND,7,11/19/23
West,1,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,IND,7,11/19/23
Stein,1,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1224,1.1,0.2,GRE,7,11/19/23
Biden,36,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,DEM,7,11/19/23
Trump,40.7,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,REP,7,11/19/23
Biden,37.1,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,DEM,7,11/19/23
Trump,42.1,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,REP,7,11/19/23
Biden,35.1,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,DEM,7,11/19/23
Trump,39.9,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,REP,7,11/19/23
Kennedy,8.6,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,IND,7,11/19/23
Biden,36,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,DEM,7,11/19/23
Trump,41.4,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,REP,7,11/19/23
Kennedy,8.4,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,IND,7,11/19/23
Biden,36.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,DEM,7,11/19/23
Trump,39.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,REP,7,11/19/23
Kennedy,9.3,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,IND,7,11/19/23
West,1.4,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,IND,7,11/19/23
Stein,1.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1273,1.1,0.2,GRE,7,11/19/23
Biden,37.2,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,DEM,7,11/19/23
Trump,40.6,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,REP,7,11/19/23
Kennedy,9.2,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,IND,7,11/19/23
West,1.2,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,IND,7,11/19/23
Stein,1.2,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1200,1.1,0.2,GRE,7,11/19/23
Biden,37,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,DEM,7,11/19/23
Trump,40.5,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,REP,7,11/19/23
Biden,38.9,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,DEM,7,11/19/23
Trump,41.3,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,REP,7,11/19/23
Biden,36,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,DEM,7,11/19/23
Trump,39.9,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,REP,7,11/19/23
Kennedy,7.7,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,IND,7,11/19/23
Biden,37.8,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,DEM,7,11/19/23
Trump,40.8,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,REP,7,11/19/23
Kennedy,7.6,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,IND,7,11/19/23
Biden,35.4,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,DEM,7,11/19/23
Trump,40.1,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,REP,7,11/19/23
Kennedy,8.6,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,IND,7,11/19/23
West,1,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,IND,7,11/19/23
Stein,1.2,Big Data Poll,Online Panel/Text-to-Web/Text,rv,rv,1382,1.1,0.2,GRE,7,11/19/23
Biden,37.3,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,DEM,7,11/19/23
Trump,40.9,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,REP,7,11/19/23
Kennedy,8.6,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,IND,7,11/19/23
West,1.1,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,IND,7,11/19/23
Stein,1.3,Big Data Poll,Online Panel/Text-to-Web/Text,lv,lv,1284,1.1,0.2,GRE,7,11/19/23
Biden,47,HarrisX,Online Panel,rv,rv,3017,1.5,-0.1,DEM,6,11/19/23
Trump,53,HarrisX,Online Panel,rv,rv,3017,1.5,-0.1,REP,6,11/19/23
Biden,37,HarrisX,Online Panel,rv,rv,3017,1.5,-0.1,DEM,6,11/19/23
Trump,43,HarrisX,Online Panel,rv,rv,3017,1.5,-0.1,REP,6,11/19/23
Kennedy,16,HarrisX,Online Panel,rv,rv,3017,1.5,-0.1,IND,6,11/19/23
West,4,HarrisX,Online Panel,rv,rv,3017,1.5,-0.1,IND,6,11/19/23
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/18/23
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/18/23
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/17/23
Trump,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/17/23
Biden,46,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,DEM,9,11/17/23
Trump,47,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,REP,9,11/17/23
Biden,45,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,DEM,9,11/17/23
DeSantis,43,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,REP,9,11/17/23
Biden,41,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,DEM,9,11/17/23
Haley,44,Echelon Insights,Online Panel,lv,lv,1006,2.7,-0.8,REP,9,11/17/23
Biden,45,Embold Research,Text-to-Web/Online Ad,lv,lv,1519,1.4,0.6,DEM,6,11/17/23
Trump,42,Embold Research,Text-to-Web/Online Ad,lv,lv,1519,1.4,0.6,REP,6,11/17/23
Biden,48,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
Trump,53,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Biden,36,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
Trump,44,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Kennedy,21,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,IND,7,11/16/23
Biden,34,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
Trump,43,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Kennedy,18,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,IND,7,11/16/23
Stein,2,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,GRE,7,11/16/23
West,3,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,IND,7,11/16/23
Biden,42,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
Haley,41,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Harris,40,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
Trump,52,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Harris,43,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
DeSantis,43,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Harris,41,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,DEM,7,11/16/23
Haley,42,HarrisX/Harris Poll,Online Panel,rv,rv,2851,1.5,-0.1,REP,7,11/16/23
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/16/23
Trump,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/16/23
Biden,35,Change Research,Text-to-Web/Online Ad,lv,lv,1048,1.4,0.6,DEM,5,11/16/23
Trump,53,Change Research,Text-to-Web/Online Ad,lv,lv,1048,1.4,0.6,REP,5,11/16/23
Biden,41,EPIC/MRA,Live Phone,lv,lv,600,1.9,-0.7,DEM,3,11/16/23
Trump,46,EPIC/MRA,Live Phone,lv,lv,600,1.9,-0.7,REP,3,11/16/23
Biden,36,EPIC/MRA,Live Phone,lv,lv,600,1.9,-0.7,DEM,3,11/16/23
Haley,47,EPIC/MRA,Live Phone,lv,lv,600,1.9,-0.7,REP,3,11/16/23
Biden,54,PPIC,Probability Panel,lv,lv,1113,2.5,-0.4,DEM,10,11/16/23
Trump,30,PPIC,Probability Panel,lv,lv,1113,2.5,-0.4,REP,10,11/16/23
Biden,52,PPP,IVR/Text-to-Web,lv,lv,700,1.4,0,DEM,4,11/15/23
Trump,38,PPP,IVR/Text-to-Web,lv,lv,700,1.4,0,REP,4,11/15/23
Biden,41,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/15/23
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/15/23
Biden,46,Siena,Live Phone/Online Panel,rv,rv,803,2.7,-0.8,DEM,7,11/15/23
Trump,36,Siena,Live Phone/Online Panel,rv,rv,803,2.7,-0.8,REP,7,11/15/23
Biden,37,Siena,Live Phone/Online Panel,rv,rv,803,2.7,-0.8,DEM,7,11/15/23
Trump,28,Siena,Live Phone/Online Panel,rv,rv,803,2.7,-0.8,REP,7,11/15/23
Kennedy,18,Siena,Live Phone/Online Panel,rv,rv,803,2.7,-0.8,IND,7,11/15/23
West,5,Siena,Live Phone/Online Panel,rv,rv,803,2.7,-0.8,IND,7,11/15/23
Biden,49,Ipsos,Probability Panel,a,a,1006,2.8,-0.9,DEM,9.5,11/14/23
Trump,51,Ipsos,Probability Panel,a,a,1006,2.8,-0.9,REP,9.5,11/14/23
Biden,30,Ipsos,Probability Panel,a,a,1006,2.8,-0.9,DEM,9.5,11/14/23
Trump,32,Ipsos,Probability Panel,a,a,1006,2.8,-0.9,REP,9.5,11/14/23
Kennedy,20,Ipsos,Probability Panel,a,a,1006,2.8,-0.9,IND,9.5,11/14/23
Biden,41,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/14/23
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/14/23
Biden,42,YouGov,Online Panel,rv,rv,1272,3,-1.1,DEM,9,11/14/23
Trump,43,YouGov,Online Panel,rv,rv,1272,3,-1.1,REP,9,11/14/23
Biden,49.9,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,DEM,7,11/14/23
Trump,36.9,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,REP,7,11/14/23
Biden,43.3,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,DEM,7,11/14/23
Trump,30.8,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,REP,7,11/14/23
Kennedy,7.5,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,IND,7,11/14/23
West,1.2,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,IND,7,11/14/23
Stein,1.7,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,GRE,7,11/14/23
Newsom,52.6,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,DEM,7,11/14/23
Trump,34.9,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,REP,7,11/14/23
Harris,47.2,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,DEM,7,11/14/23
Trump,37.9,Emerson,IVR/Online Panel,rv,rv,1000,2.9,-1.1,REP,7,11/14/23
Biden,46,Hart/POS,Live Phone,rv,rv,1000,2.6,-0.7,DEM,4,11/14/23
Trump,48,Hart/POS,Live Phone,rv,rv,1000,2.6,-0.7,REP,4,11/14/23
Biden,41,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/13/23
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/13/23
Biden,46.5,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,DEM,7,11/13/23
Trump,41.9,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,REP,7,11/13/23
Biden,39.9,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,DEM,7,11/13/23
Trump,36.7,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,REP,7,11/13/23
Kennedy,7.9,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,IND,7,11/13/23
West,1.1,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,IND,7,11/13/23
Warren,44.5,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,DEM,7,11/13/23
Trump,43.4,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,REP,7,11/13/23
Sanders,47.6,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,DEM,7,11/13/23
Trump,42.5,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,REP,7,11/13/23
Biden,38.6,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,DEM,7,11/13/23
Haley,44.7,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,REP,7,11/13/23
Biden,45.8,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,DEM,7,11/13/23
DeSantis,37.5,Emerson,IVR/Online Panel/Email,rv,rv,917,2.9,-1.1,REP,7,11/13/23
Biden,46,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,50,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Biden,45,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
DeSantis,50,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Biden,41,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Haley,52,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Harris,45,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,50,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Newsom,45,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,49,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Whitmer,46,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,48,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Manchin,46,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,47,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Biden,35,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,41,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Kennedy,15,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,IND,6,11/13/23
West,3,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,IND,6,11/13/23
Stein,3,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,GRE,6,11/13/23
Biden,35,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,DEM,6,11/13/23
Trump,40,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,REP,6,11/13/23
Kennedy,13,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,IND,6,11/13/23
Manchin,5,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,IND,6,11/13/23
Stein,4,Beacon/Shaw,Live Phone,rv,rv,1001,2.8,-1.1,GRE,6,11/13/23
Biden,38.3,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,DEM,7,11/13/23
Trump,50,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,REP,7,11/13/23
Biden,31.3,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,DEM,7,11/13/23
Trump,44.9,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,REP,7,11/13/23
Kennedy,7.9,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,IND,7,11/13/23
West,1.2,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,IND,7,11/13/23
Stein,1.8,Emerson,IVR/Online Panel/Email,rv,rv,1000,2.9,-1.1,GRE,7,11/13/23
Biden,42,YouGov,Online Panel,rv,rv,1058,3,-1.1,DEM,9,11/13/23
Trump,44,YouGov,Online Panel,rv,rv,1058,3,-1.1,REP,9,11/13/23
Biden,39,YouGov,Online Panel,rv,rv,1061,3,-1.1,DEM,9,11/13/23
Haley,37,YouGov,Online Panel,rv,rv,1061,3,-1.1,REP,9,11/13/23
Biden,46,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,DEM,9,11/13/23
Trump,48,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,REP,9,11/13/23
Biden,37,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,DEM,9,11/13/23
Trump,38,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,REP,9,11/13/23
Kennedy,21,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,IND,9,11/13/23
Biden,35,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,DEM,9,11/13/23
Trump,38,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,REP,9,11/13/23
Kennedy,17,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,IND,9,11/13/23
West,3,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,IND,9,11/13/23
Stein,3,Quinnipiac,Live Phone,rv,rv,1574,2.8,-0.5,GRE,9,11/13/23
Biden,42,Morning Consult,Online Panel,rv,rv,6130,1.9,-0.3,DEM,3,11/12/23
Trump,43,Morning Consult,Online Panel,rv,rv,6130,1.9,-0.3,REP,3,11/12/23
Biden,46,Rasmussen,IVR/Online Panel,lv,lv,987,2.1,-0.5,DEM,7,11/12/23
Trump,42,Rasmussen,IVR/Online Panel,lv,lv,987,2.1,-0.5,REP,7,11/12/23
Biden,38,Rasmussen,IVR/Online Panel,lv,lv,987,2.1,-0.5,DEM,7,11/12/23
Trump,39,Rasmussen,IVR/Online Panel,lv,lv,987,2.1,-0.5,REP,7,11/12/23
Kennedy,12,Rasmussen,IVR/Online Panel,lv,lv,987,2.1,-0.5,IND,7,11/12/23
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/11/23
Trump,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/11/23
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/10/23
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/10/23
Biden,20,Siena,Live Phone/Online Panel,a,a,805,2.7,-0.8,DEM,7,11/10/23
Trump,49,Siena,Live Phone/Online Panel,a,a,805,2.7,-0.8,REP,7,11/10/23
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/9/23
Trump,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/9/23
Biden,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/8/23
Trump,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/8/23
Biden,43,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,DEM,3,11/7/23
Trump,42,Morning Consult,Online Panel,rv,rv,4000,1.9,-0.3,REP,3,11/7/23
Biden,48,Marquette Law School,Probability Panel,rv,rv,856,3,-1.1,DEM,10,11/7/23
Trump,52,Marquette Law School,Probability Panel,rv,rv,856,3,-1.1,REP,10,11/7/23
Biden,49,Marquette Law School,Probability Panel,lv,lv,668,3,-1.1,DEM,10,11/7/23
Trump,51,Marquette Law School,Probability Panel,lv,lv,668,3,-1.1,REP,10,11/7/23
Biden,49,Marquette Law School,Probability Panel,rv,rv,856,3,-1.1,DEM,10,11/7/23
DeSantis,51,Marquette Law School,Probability Panel,rv,rv,856,3,-1.1,REP,10,11/7/23
Biden,49,Marquette Law School,Probability Panel,lv,lv,668,3,-1.1,DEM,10,11/7/23
DeSantis,51,Marquette Law School,Probability Panel,lv,lv,668,3,-1.1,REP,10,11/7/23
Biden,45,Marquette Law School,Probability Panel,rv,rv,856,3,-1.1,DEM,10,11/7/23
Haley,55,Marquette Law School,Probability Panel,rv,rv,856,3,-1.1,REP,10,11/7/23
Biden,44,Marquette Law School,Probability Panel,lv,lv,668,3,-1.1,DEM,10,11/7/23
Haley,56,Marquette Law School,Probability Panel,lv,lv,668,3,-1.1,REP,10,11/7/23
Biden,37,Kaiser Family Foundation,Probability Panel,rv,rv,1072,2.5,-0.3,DEM,9.5,11/7/23
Trump,39,Kaiser Family Foundation,Probability Panel,rv,rv,1072,2.5,-0.3,REP,9.5,11/7/23
Biden,42,Morning Consult,Online Panel,rv,rv,800,1.9,-0.3,DEM,3,11/7/23
Trump,46,Morning Consult,Online Panel,rv,rv,800,1.9,-0.3,REP,3,11/7/23
Biden,36,Morning Consult,Online Panel,rv,rv,800,1.9,-0.3,DEM,3,11/7/23
Trump,40,Morning Consult,Online Panel,rv,rv,800,1.9,-0.3,REP,3,11/7/23
Kennedy,11,Morning Consult,Online Panel,rv,rv,800,1.9,-0.3,IND,3,11/7/23
West,1,Morning Consult,Online Panel,rv,rv,800,1.9,-0.3,IND,3,11/7/23
Biden,41,Morning Consult,Online Panel,rv,rv,803,1.9,-0.3,DEM,3,11/7/23
Trump,48,Morning Consult,Online Panel,rv,rv,803,1.9,-0.3,REP,3,11/7/23
Biden,34,Morning Consult,Online Panel,rv,rv,803,1.9,-0.3,DEM,3,11/7/23
Trump,43,Morning Consult,Online Panel,rv,rv,803,1.9,-0.3,REP,3,11/7/23
Kennedy,10,Morning Consult,Online Panel,rv,rv,803,1.9,-0.3,IND,3,11/7/23
West,1,Morning Consult,Online Panel,rv,rv,803,1.9,-0.3,IND,3,11/7/23
Biden,43,Morning Consult,Online Panel,rv,rv,700,1.9,-0.3,DEM,3,11/7/23
Trump,43,Morning Consult,Online Panel,rv,rv,700,1.9,-0.3,REP,3,11/7/23
Biden,38,Morning Consult,Online Panel,rv,rv,700,1.9,-0.3,DEM,3,11/7/23
Trump,37,Morning Consult,Online Panel,rv,rv,700,1.9,-0.3,REP,3,11/7/23
Kennedy,10,Morning Consult,Online Panel,rv,rv,700,1.9,-0.3,IND,3,11/7/23
West,2,Morning Consult,Online Panel,rv,rv,700,1.9,-0.3,IND,3,11/7/23
Biden,43,Morning Consult,Online Panel,rv,rv,437,1.9,-0.3,DEM,3,11/7/23
Trump,46,Morning Consult,Online Panel,rv,rv,437,1.9,-0.3,REP,3,11/7/23
Biden,35,Morning Consult,Online Panel,rv,rv,437,1.9,-0.3,DEM,3,11/7/23
Trump,39,Morning Consult,Online Panel,rv,rv,437,1.9,-0.3,REP,3,11/7/23
Kennedy,11,Morning Consult,Online Panel,rv,rv,437,1.9,-0.3,IND,3,11/7/23
West,1,Morning Consult,Online Panel,rv,rv,437,1.9,-0.3,IND,3,11/7/23
Biden,39,Morning Consult,Online Panel,rv,rv,702,1.9,-0.3,DEM,3,11/7/23
Trump,48,Morning Consult,Online Panel,rv,rv,702,1.9,-0.3,REP,3,11/7/23
Biden,33,Morning Consult,Online Panel,rv,rv,702,1.9,-0.3,DEM,3,11/7/23
Trump,42,Morning Consult,Online Panel,rv,rv,702,1.9,-0.3,REP,3,11/7/23
Kennedy,9,Morning Consult,Online Panel,rv,rv,702,1.9,-0.3,IND,3,11/7/23
West,2,Morning Consult,Online Panel,rv,rv,702,1.9,-0.3,IND,3,11/7/23
Biden,44,Morning Consult,Online Panel,rv,rv,805,1.9,-0.3,DEM,3,11/7/23
Trump,47,Morning Consult,Online Panel,rv,rv,805,1.9,-0.3,REP,3,11/7/23
Biden,38,Morning Consult,Online Panel,rv,rv,805,1.9,-0.3,DEM,3,11/7/23
